Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
43:45:04,0.54,0.525,0.53,0.584,0.569,0.629,0.083,0.083,0.085,0.084,0.083,0.086,0.508,0.511,0.487,0.781,0.696,0.783,0.081,0.082,0.085,0.083,0.083,0.087,0.271,0.248,0.222,0.5,0.553,0.561,0.079,0.08,0.084,0.085,0.083,0.083,0.523,0.509,0.513,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.383,0.331,0.315,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.819,0.724,0.717,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.561,0.659,0.555,0.078,0.08,0.08,0.08,0.147,0.083,0.083,0.084,0.085,0.557,0.559,0.556,0.08,0.08,0.08,0.08,0.086,0.087,0.084,0.088,0.084
44:00:04,0.538,0.524,0.53,0.594,0.556,0.601,0.083,0.083,0.084,0.084,0.083,0.086,0.507,0.512,0.485,0.78,0.697,0.769,0.081,0.082,0.085,0.083,0.083,0.087,0.273,0.25,0.223,0.5,0.553,0.563,0.079,0.079,0.083,0.085,0.083,0.083,0.523,0.513,0.512,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.384,0.332,0.316,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.818,0.721,0.717,0.079,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.561,0.657,0.556,0.078,0.08,0.08,0.079,0.147,0.083,0.083,0.084,0.085,0.557,0.559,0.556,0.08,0.08,0.08,0.08,0.085,0.087,0.083,0.088,0.084
44:15:04,0.535,0.527,0.53,0.59,0.543,0.604,0.083,0.083,0.084,0.084,0.083,0.086,0.506,0.512,0.485,0.783,0.691,0.779,0.081,0.082,0.085,0.083,0.083,0.087,0.274,0.251,0.224,0.501,0.554,0.564,0.079,0.08,0.084,0.085,0.083,0.083,0.522,0.513,0.515,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.384,0.333,0.318,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.825,0.72,0.715,0.079,0.079,0.08,0.08,0.081,0.085,0.084,0.083,0.083,0.561,0.659,0.557,0.078,0.08,0.08,0.08,0.146,0.083,0.083,0.084,0.085,0.556,0.559,0.556,0.08,0.08,0.08,0.08,0.085,0.087,0.083,0.088,0.084
44:30:04,0.534,0.528,0.531,0.585,0.54,0.608,0.083,0.083,0.084,0.084,0.083,0.086,0.505,0.511,0.485,0.781,0.693,0.77,0.081,0.082,0.085,0.083,0.083,0.087,0.276,0.252,0.225,0.5,0.554,0.566,0.079,0.079,0.083,0.085,0.083,0.083,0.521,0.515,0.516,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.384,0.334,0.319,0.078,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.825,0.721,0.716,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.562,0.658,0.558,0.078,0.08,0.08,0.08,0.145,0.083,0.083,0.084,0.085,0.556,0.559,0.556,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
44:45:04,0.531,0.528,0.529,0.582,0.54,0.602,0.083,0.083,0.085,0.083,0.083,0.086,0.505,0.512,0.483,0.785,0.701,0.773,0.081,0.082,0.084,0.083,0.083,0.087,0.278,0.252,0.227,0.5,0.554,0.568,0.079,0.079,0.083,0.085,0.083,0.083,0.521,0.514,0.515,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.384,0.335,0.32,0.077,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.83,0.719,0.714,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.561,0.66,0.558,0.078,0.08,0.08,0.08,0.145,0.083,0.083,0.083,0.085,0.556,0.559,0.556,0.08,0.08,0.08,0.08,0.085,0.087,0.083,0.088,0.084
45:00:04,0.529,0.527,0.528,0.579,0.545,0.592,0.083,0.083,0.084,0.084,0.083,0.086,0.503,0.51,0.483,0.781,0.704,0.774,0.081,0.082,0.085,0.083,0.083,0.087,0.28,0.254,0.228,0.5,0.555,0.57,0.079,0.08,0.084,0.085,0.083,0.083,0.52,0.514,0.516,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.084,0.385,0.336,0.321,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.831,0.719,0.715,0.079,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.562,0.661,0.558,0.078,0.08,0.08,0.08,0.144,0.083,0.083,0.083,0.085,0.556,0.559,0.556,0.081,0.08,0.08,0.08,0.085,0.086,0.084,0.088,0.084
45:15:04,0.527,0.527,0.527,0.563,0.548,0.591,0.083,0.083,0.085,0.084,0.083,0.086,0.5,0.514,0.483,0.791,0.699,0.769,0.081,0.082,0.085,0.083,0.083,0.087,0.281,0.255,0.229,0.5,0.555,0.571,0.079,0.08,0.083,0.085,0.083,0.083,0.52,0.516,0.517,0.079,0.079,0.081,0.08,0.079,0.082,0.083,0.083,0.083,0.385,0.337,0.322,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.834,0.719,0.713,0.079,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.562,0.662,0.558,0.078,0.08,0.08,0.08,0.144,0.083,0.083,0.083,0.085,0.555,0.559,0.556,0.08,0.08,0.08,0.08,0.085,0.086,0.083,0.088,0.084
45:30:04,0.527,0.527,0.526,0.554,0.55,0.597,0.083,0.083,0.085,0.084,0.083,0.086,0.498,0.509,0.483,0.785,0.715,0.773,0.081,0.082,0.085,0.083,0.083,0.087,0.282,0.256,0.23,0.501,0.555,0.573,0.079,0.079,0.083,0.085,0.083,0.083,0.519,0.515,0.518,0.079,0.079,0.081,0.08,0.079,0.082,0.083,0.083,0.084,0.386,0.337,0.324,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.834,0.717,0.713,0.079,0.079,0.08,0.08,0.081,0.085,0.083,0.083,0.083,0.561,0.663,0.559,0.078,0.08,0.08,0.08,0.143,0.083,0.083,0.083,0.085,0.555,0.558,0.556,0.08,0.08,0.08,0.08,0.085,0.087,0.083,0.088,0.084
45:45:04,0.525,0.525,0.524,0.552,0.525,0.583,0.083,0.083,0.085,0.084,0.083,0.086,0.497,0.514,0.482,0.786,0.725,0.771,0.081,0.082,0.085,0.083,0.083,0.087,0.284,0.256,0.231,0.502,0.556,0.575,0.079,0.08,0.084,0.085,0.083,0.083,0.517,0.516,0.518,0.079,0.079,0.081,0.081,0.079,0.082,0.083,0.083,0.084,0.386,0.339,0.325,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.837,0.716,0.714,0.079,0.08,0.08,0.08,0.081,0.085,0.083,0.083,0.083,0.561,0.66,0.559,0.078,0.08,0.08,0.08,0.143,0.084,0.083,0.084,0.085,0.555,0.557,0.555,0.081,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
46:00:04,0.523,0.523,0.523,0.556,0.543,0.582,0.083,0.083,0.084,0.084,0.083,0.086,0.495,0.513,0.483,0.785,0.732,0.77,0.081,0.082,0.085,0.083,0.083,0.087,0.285,0.258,0.232,0.502,0.556,0.576,0.079,0.08,0.084,0.085,0.083,0.083,0.517,0.514,0.519,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.386,0.34,0.326,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.833,0.721,0.712,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.561,0.661,0.559,0.078,0.08,0.08,0.08,0.142,0.083,0.083,0.083,0.085,0.555,0.558,0.555,0.08,0.079,0.08,0.08,0.085,0.087,0.084,0.088,0.084
46:15:04,0.521,0.521,0.521,0.551,0.528,0.592,0.083,0.083,0.084,0.084,0.083,0.086,0.493,0.511,0.481,0.78,0.736,0.768,0.081,0.082,0.085,0.083,0.083,0.087,0.286,0.259,0.233,0.503,0.556,0.577,0.079,0.079,0.083,0.085,0.083,0.083,0.515,0.514,0.519,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.387,0.34,0.328,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.831,0.716,0.712,0.079,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.561,0.665,0.559,0.078,0.08,0.08,0.08,0.142,0.083,0.083,0.083,0.085,0.555,0.556,0.554,0.08,0.08,0.08,0.08,0.085,0.086,0.083,0.088,0.084
46:30:04,0.519,0.521,0.52,0.538,0.542,0.584,0.083,0.083,0.085,0.084,0.083,0.086,0.492,0.512,0.481,0.783,0.74,0.772,0.081,0.082,0.085,0.083,0.083,0.087,0.287,0.26,0.234,0.503,0.556,0.578,0.079,0.079,0.083,0.085,0.083,0.083,0.512,0.513,0.517,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.387,0.342,0.329,0.078,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.836,0.716,0.708,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.561,0.662,0.56,0.078,0.08,0.08,0.08,0.142,0.083,0.083,0.083,0.085,0.554,0.556,0.554,0.08,0.079,0.08,0.08,0.085,0.087,0.083,0.088,0.084
46:45:04,0.517,0.518,0.517,0.555,0.537,0.596,0.083,0.083,0.085,0.084,0.083,0.086,0.489,0.511,0.48,0.782,0.739,0.774,0.081,0.082,0.085,0.083,0.083,0.087,0.288,0.261,0.236,0.505,0.556,0.578,0.079,0.079,0.084,0.085,0.083,0.083,0.511,0.514,0.519,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.084,0.388,0.343,0.331,0.078,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.837,0.715,0.71,0.079,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.56,0.665,0.56,0.078,0.08,0.08,0.08,0.142,0.084,0.083,0.084,0.085,0.554,0.555,0.553,0.08,0.08,0.08,0.08,0.085,0.087,0.084,0.088,0.084
47:00:04,0.515,0.516,0.516,0.537,0.542,0.572,0.083,0.083,0.085,0.083,0.083,0.086,0.487,0.511,0.479,0.784,0.741,0.778,0.081,0.082,0.085,0.083,0.083,0.087,0.289,0.262,0.238,0.505,0.556,0.578,0.079,0.079,0.084,0.085,0.083,0.083,0.51,0.512,0.518,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.39,0.345,0.333,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.836,0.714,0.708,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.56,0.665,0.56,0.078,0.08,0.08,0.079,0.141,0.083,0.083,0.084,0.085,0.554,0.555,0.553,0.08,0.079,0.08,0.08,0.085,0.087,0.083,0.088,0.084
47:15:04,0.514,0.515,0.514,0.527,0.534,0.569,0.083,0.083,0.085,0.084,0.083,0.086,0.485,0.509,0.48,0.785,0.738,0.776,0.081,0.082,0.085,0.083,0.083,0.087,0.291,0.263,0.24,0.506,0.556,0.579,0.079,0.079,0.083,0.085,0.083,0.083,0.507,0.513,0.518,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.39,0.346,0.334,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.836,0.716,0.709,0.079,0.079,0.08,0.08,0.081,0.085,0.083,0.083,0.083,0.56,0.67,0.561,0.078,0.08,0.08,0.08,0.141,0.083,0.083,0.084,0.085,0.554,0.554,0.553,0.08,0.08,0.08,0.08,0.085,0.087,0.083,0.088,0.084
47:30:04,0.512,0.514,0.513,0.525,0.528,0.542,0.083,0.083,0.085,0.084,0.083,0.086,0.484,0.507,0.479,0.782,0.739,0.777,0.081,0.082,0.085,0.083,0.083,0.087,0.293,0.265,0.242,0.507,0.556,0.581,0.079,0.08,0.084,0.085,0.083,0.083,0.506,0.511,0.519,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.39,0.347,0.336,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.847,0.715,0.709,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.559,0.662,0.561,0.078,0.08,0.08,0.079,0.141,0.083,0.083,0.083,0.085,0.555,0.554,0.552,0.08,0.08,0.08,0.08,0.085,0.087,0.084,0.088,0.084
47:45:04,0.511,0.513,0.511,0.51,0.543,0.555,0.083,0.083,0.085,0.084,0.083,0.086,0.482,0.508,0.477,0.778,0.689,0.772,0.081,0.082,0.085,0.083,0.083,0.087,0.295,0.266,0.244,0.509,0.556,0.582,0.079,0.08,0.083,0.085,0.083,0.083,0.504,0.513,0.517,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.391,0.349,0.338,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.841,0.714,0.709,0.079,0.08,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.559,0.66,0.562,0.078,0.08,0.08,0.08,0.141,0.083,0.083,0.084,0.085,0.554,0.553,0.552,0.08,0.08,0.08,0.08,0.085,0.087,0.083,0.088,0.084
48:00:04,0.508,0.51,0.509,0.516,0.535,0.575,0.083,0.083,0.085,0.084,0.083,0.086,0.481,0.507,0.476,0.775,0.763,0.781,0.081,0.082,0.085,0.083,0.083,0.087,0.297,0.268,0.247,0.509,0.556,0.582,0.079,0.08,0.083,0.085,0.083,0.083,0.503,0.513,0.517,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.392,0.35,0.339,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.842,0.714,0.709,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.559,0.659,0.563,0.078,0.08,0.08,0.079,0.14,0.083,0.083,0.084,0.085,0.554,0.553,0.551,0.08,0.08,0.08,0.08,0.085,0.087,0.083,0.088,0.084
